link,Last LPSN update,Domain,Phylum,Class,Order,Family,Genus,Species,Ref 1,Ref 2,Ref 3,Ref 4,Ref 5,Ref 6,Ref 7,Ref 8,Ref 9,Ref 10
https://bacdive.dsmz.de/strain/134033,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter odishensis,"('Ref.: #31103', 'growth', '12-40')","('Ref.: #31103', 'optimum', '27.5')",,,,,,,,
https://bacdive.dsmz.de/strain/133677,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter pelagi,"('Ref.: #30116', 'growth', '10-42')","('Ref.: #30116', 'optimum', '28')",,,,,,,,
https://bacdive.dsmz.de/strain/5384,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter seohaensis,"('Ref.: #6336', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/158074,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter sp.,"('Ref.: #64648', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/158075,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter sp.,"('Ref.: #64649', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/158076,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter sp.,"('Ref.: #64650', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/5387,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythromicrobium,Erythromicrobium ramosum,"('Ref.: #3291', 'growth', '30')","('Ref.: #23246', 'optimum', '25-30')","('Ref.: #37252', 'growth', '25')",,,,,,,
https://bacdive.dsmz.de/strain/4434,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,"('Ref.: #829', 'growth', '37')","('Ref.: #31279', 'growth', '04-37')","('Ref.: #31279', 'optimum', '30')","('Ref.: #37023', 'growth', '30')",,,,,,
https://bacdive.dsmz.de/strain/152078,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,,,,,,,,,,
https://bacdive.dsmz.de/strain/152079,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,,,,,,,,,,
https://bacdive.dsmz.de/strain/152080,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,,,,,,,,,,
https://bacdive.dsmz.de/strain/152081,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,,,,,,,,,,
https://bacdive.dsmz.de/strain/152082,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,,,,,,,,,,
https://bacdive.dsmz.de/strain/152083,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,,,,,,,,,,
https://bacdive.dsmz.de/strain/152084,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,,,,,,,,,,
https://bacdive.dsmz.de/strain/152085,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,,,,,,,,,,
https://bacdive.dsmz.de/strain/152086,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,,,,,,,,,,
https://bacdive.dsmz.de/strain/152087,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,,,,,,,,,,
https://bacdive.dsmz.de/strain/154719,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,,,,,,,,,,
https://bacdive.dsmz.de/strain/157737,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,"('Ref.: #64306', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/157738,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,"('Ref.: #64307', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/17689,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ethanoligenens,Ethanoligenens harbinense,"('Ref.: #7556', 'growth', '37')","('Ref.: #31627', 'growth', '20-44')","('Ref.: #31627', 'optimum', '35')",,,,,,,
https://bacdive.dsmz.de/strain/5414,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium barkeri,"('Ref.: #587', 'growth', '30-37')",,,,,,,,,
https://bacdive.dsmz.de/strain/5430,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium limosum,"('Ref.: #1144', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/5431,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium limosum,"('Ref.: #1145', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/5435,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium multiforme,"('Ref.: #9014', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/5730,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Eudoraea,Eudoraea adriatica,"('Ref.: #8029', 'growth', '30')","('Ref.: #32407', 'growth', '15-33')","('Ref.: #32407', 'optimum', '30')","('Ref.: #37772', 'growth', '30')",,,,,,
https://bacdive.dsmz.de/strain/133394,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Euzebyella,Euzebyella marina,"('Ref.: #25271', 'growth', '15-37')","('Ref.: #25271', 'optimum', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/133614,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Euzebyella,Euzebyella saccharophila,"('Ref.: #29783', 'growth', '15-37')","('Ref.: #29783', 'optimum', '26-28')",,,,,,,,
https://bacdive.dsmz.de/strain/18110,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium aestuarii,"('Ref.: #6354', 'growth', '28')","('Ref.: #60657', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/24783,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium alkaliphilum,"('Ref.: #20560', 'growth', '37')","('Ref.: #30579', 'growth', '05-40')","('Ref.: #30579', 'optimum', '35')",,,,,,,
https://bacdive.dsmz.de/strain/18107,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium antarcticum,"('Ref.: #5372', 'growth', '28')","('Ref.: #18514', 'optimum', '28')","('Ref.: #33649', 'growth', '18')","('Ref.: #57530', 'growth', '18')",,,,,,
https://bacdive.dsmz.de/strain/133762,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium aquaticum,"('Ref.: #30426', 'growth', '15-42')","('Ref.: #30426', 'optimum', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/130820,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium enclense,"('Ref.: #21593', 'growth', '28')","('Ref.: #42035', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/24782,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium indicum,"('Ref.: #20559', 'growth', '28')","('Ref.: #61596', 'growth', '28')",,,,,,,,
https://bacdive.dsmz.de/strain/18111,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium marinum,"('Ref.: #6355', 'growth', '28')","('Ref.: #37447', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/18115,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium oxidotolerans,"('Ref.: #6864', 'growth', '28')","('Ref.: #31250', 'growth', '04-40')","('Ref.: #31250', 'optimum', '34')","('Ref.: #34003', 'growth', '25')","('Ref.: #59374', 'growth', '37')",,,,,
https://bacdive.dsmz.de/strain/131108,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium oxidotolerans,"('Ref.: #22400', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/18119,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium profundum,"('Ref.: #6874', 'growth', '30')","('Ref.: #31911', 'growth', '12-49')","('Ref.: #31911', 'optimum', '45')","('Ref.: #59059', 'growth', '30-42')",,,,,,
https://bacdive.dsmz.de/strain/18116,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium sibiricum,"('Ref.: #6875', 'growth', '28')","('Ref.: #37567', 'growth', '30')","('Ref.: #60613', 'growth', '30')",,,,,,,
https://bacdive.dsmz.de/strain/18120,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium soli,"('Ref.: #16103', 'growth', '25')","('Ref.: #31180', 'optimum', '25')",,,,,,,,
https://bacdive.dsmz.de/strain/18112,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium sp.,"('Ref.: #6929', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/18113,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium sp.,"('Ref.: #6933', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/18114,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium sp.,"('Ref.: #6958', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/24781,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium himgiriensis,"('Ref.: #20558', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/139889,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium sp.,"('Ref.: #42497', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/139890,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium sp.,"('Ref.: #42498', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/149156,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium sp.,"('Ref.: #53512', 'growth', '30-37')",,,,,,,,,
https://bacdive.dsmz.de/strain/149157,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium sp.,"('Ref.: #53513', 'growth', '30-37')",,,,,,,,,
https://bacdive.dsmz.de/strain/149261,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium sp.,"('Ref.: #53629', 'growth', '30-40')",,,,,,,,,
https://bacdive.dsmz.de/strain/150187,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium sp.,"('Ref.: #54704', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/18108,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium undae,"('Ref.: #5373', 'growth', '28')","('Ref.: #18383', 'optimum', '28')","('Ref.: #33087', 'growth', '18')","('Ref.: #57529', 'growth', '22-40')",,,,,,
https://bacdive.dsmz.de/strain/18109,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,"Caryophanales, not assigned to family",Exiguobacterium,Exiguobacterium undae,"('Ref.: #5374', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/134353,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,"Spirochaetes, not assigned to order","Spirochaetes, not assigned to family",Exilispira,Exilispira thermophila,"('Ref.: #32583', 'growth', '37-60')","('Ref.: #32583', 'optimum', '50')",,,,,,,,
https://bacdive.dsmz.de/strain/134177,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Roseivirgaceae,Roseivirga,Roseivirga halotolerans,"('Ref.: #31713', 'growth', '12-36')","('Ref.: #31713', 'optimum', '28-30')",,,,,,,,
https://bacdive.dsmz.de/strain/131264,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Roseivirgaceae,Roseivirga,Roseivirga pacifica,"('Ref.: #22491', 'growth', '37')","('Ref.: #31070', 'growth', '15-40')","('Ref.: #31070', 'optimum', '36')",,,,,,,
https://bacdive.dsmz.de/strain/141117,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Roseivirgaceae,Roseivirga,Roseivirga thermotolerans,"('Ref.: #44028', 'growth', '25-50')","('Ref.: #44028', 'optimum', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/2621,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,"('Ref.: #607', 'growth', '37')","('Ref.: #43183', 'optimum', '37')","('Ref.: #43183', 'growth', '20-40')",,,,,,,
https://bacdive.dsmz.de/strain/158333,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena sp.,"('Ref.: #65009', 'growth', '22')",,,,,,,,,
https://bacdive.dsmz.de/strain/1409,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,Bacillaceae,Falsibacillus,Falsibacillus pallidus,"('Ref.: #17978', 'growth', '30')","('Ref.: #23035', 'growth', '15.0')","('Ref.: #23035', 'optimum', '30.0')","('Ref.: #31181', 'growth', '15-42')","('Ref.: #31181', 'optimum', '30-37')","('Ref.: #37692', 'growth', '37')",,,,
https://bacdive.dsmz.de/strain/133888,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Falsirhodobacter,Falsirhodobacter halotolerans,,,,,,,,,,
https://bacdive.dsmz.de/strain/5754,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,"Thiotrichales, not assigned to family",Fangia,Fangia hongkongensis,"('Ref.: #15826', 'growth', '28')","('Ref.: #32223', 'growth', '16-40')","('Ref.: #32223', 'optimum', '31.5')",,,,,,,
https://bacdive.dsmz.de/strain/107,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Ferrimicrobium,Ferrimicrobium acidiphilum,"('Ref.: #4218', 'growth', '32')","('Ref.: #22969', 'optimum', '35.0')",,,,,,,,
https://bacdive.dsmz.de/strain/108,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Ferrimicrobium,Ferrimicrobium acidiphilum,"('Ref.: #8120', 'growth', '32')",,,,,,,,,
https://bacdive.dsmz.de/strain/5454,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas,Ferrimonas balearica,"('Ref.: #3737', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/5456,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas,Ferrimonas futtsuensis,"('Ref.: #7338', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/133991,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas,Ferrimonas gelatinilytica,"('Ref.: #31017', 'growth', '15-42')","('Ref.: #31017', 'optimum', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/133937,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas,Ferrimonas pelagia,"('Ref.: #30913', 'growth', '20-35')","('Ref.: #30913', 'optimum', '25')",,,,,,,,
https://bacdive.dsmz.de/strain/24008,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas,Ferrimonas sediminum,"('Ref.: #20561', 'growth', '16')","('Ref.: #30700', 'growth', '16-42')","('Ref.: #30700', 'optimum', '26.5')",,,,,,,
https://bacdive.dsmz.de/strain/24052,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Ferriphaselus,Ferriphaselus amnicola,"('Ref.: #21315', 'growth', '25')",,,,,,,,,
https://bacdive.dsmz.de/strain/109,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Ferrithrix,Ferrithrix thermotolerans,"('Ref.: #8142', 'growth', '37')","('Ref.: #22969', 'maximum', '50.0')","('Ref.: #22969', 'optimum', '43.0')",,,,,,,
https://bacdive.dsmz.de/strain/18101,23-11-2020 (DD-MM-YYYY),Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Ferroglobus,Ferroglobus placidus,"('Ref.: #3993', 'growth', '85')",,,,,,,,,
https://bacdive.dsmz.de/strain/5461,23-11-2020 (DD-MM-YYYY),Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Ferroplasma,Ferroplasma acidiphilum,"('Ref.: #4786', 'growth', '35')",,,,,,,,,
https://bacdive.dsmz.de/strain/158602,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Ferrovibrio,Ferrovibrio soli,"('Ref.: #65318', 'growth', '20-42')","('Ref.: #65318', 'optimum', '28-32')",,,,,,,,
https://bacdive.dsmz.de/strain/133514,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Ferruginibacter alkalilentus,"('Ref.: #29250', 'growth', '18-30')",,,,,,,,,
https://bacdive.dsmz.de/strain/133515,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Ferruginibacter lapsinanis,"('Ref.: #29250', 'growth', '18-30')",,,,,,,,,
https://bacdive.dsmz.de/strain/23861,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Fervidicella,Fervidicella metallireducens,"('Ref.: #21210', 'growth', '50')","('Ref.: #29515', 'growth', '37-55')","('Ref.: #29515', 'optimum', '50')",,,,,,,
https://bacdive.dsmz.de/strain/17820,23-11-2020 (DD-MM-YYYY),Archaea,Crenarchaeota,Thermoprotei,Fervidicoccales,Fervidicoccaceae,Fervidicoccus,Fervidicoccus fontis,"('Ref.: #8082', 'growth', '80')","('Ref.: #26085', 'optimum', '65-70')","('Ref.: #26085', 'growth', '55-85')","('Ref.: #29702', 'growth', '55-85')","('Ref.: #29702', 'optimum', '65-70')",,,,,
https://bacdive.dsmz.de/strain/16698,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Thermosediminibacterales,Thermosediminibacteraceae,Fervidicola,Fervidicola ferrireducens,"('Ref.: #15560', 'growth', '70')","('Ref.: #29019', 'growth', '55-80')","('Ref.: #29019', 'optimum', '70')",,,,,,,
https://bacdive.dsmz.de/strain/17038,23-11-2020 (DD-MM-YYYY),Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium changbaicum,"('Ref.: #7216', 'growth', '75')","('Ref.: #31983', 'growth', '55-90')","('Ref.: #31983', 'optimum', '75-80')",,,,,,,
https://bacdive.dsmz.de/strain/17036,23-11-2020 (DD-MM-YYYY),Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium gondwanense,"('Ref.: #4873', 'growth', '65')",,,,,,,,,
https://bacdive.dsmz.de/strain/17034,23-11-2020 (DD-MM-YYYY),Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium islandicum,"('Ref.: #2314', 'growth', '65')",,,,,,,,,
https://bacdive.dsmz.de/strain/17033,23-11-2020 (DD-MM-YYYY),Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium nodosum,"('Ref.: #1984', 'growth', '70')","('Ref.: #43352', 'optimum', '70')","('Ref.: #43352', 'growth', '47')",,,,,,,
https://bacdive.dsmz.de/strain/17035,23-11-2020 (DD-MM-YYYY),Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium pennivorans,"('Ref.: #3462', 'growth', '65')",,,,,,,,,
https://bacdive.dsmz.de/strain/17039,23-11-2020 (DD-MM-YYYY),Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium riparium,"('Ref.: #15846', 'growth', '70')",,,,,,,,,
https://bacdive.dsmz.de/strain/17037,23-11-2020 (DD-MM-YYYY),Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium sp.,"('Ref.: #5157', 'growth', '65')",,,,,,,,,
https://bacdive.dsmz.de/strain/139867,23-11-2020 (DD-MM-YYYY),Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium sp.,"('Ref.: #42475', 'growth', '70')",,,,,,,,,
https://bacdive.dsmz.de/strain/133268,23-11-2020 (DD-MM-YYYY),Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium thailandense,"('Ref.: #25124', 'growth', '60.0')","('Ref.: #25124', 'optimum', '80')",,,,,,,,
https://bacdive.dsmz.de/strain/3835,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Fibrella,Fibrella aestuarina,"('Ref.: #16401', 'growth', '28')","('Ref.: #29773', 'growth', '10-40')","('Ref.: #29773', 'optimum', '27.5')","('Ref.: #61604', 'growth', '30')",,,,,,
https://bacdive.dsmz.de/strain/3836,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Fibrisoma,Fibrisoma limi,"('Ref.: #16402', 'growth', '28')","('Ref.: #61605', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/158767,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Bacilli,Caryophanales,Bacillaceae,Fictibacillus,Fictibacillus aquaticus,"('Ref.: #65522', 'growth', '25-37')","('Ref.: #65522', 'optimum', '30')",,,,,,,,
